service,operation,status_code,error_code,error_message,is_implemented
apigateway,DeleteUsagePlanKey,500,InternalError,"exception while calling apigateway.DeleteUsagePlanKey: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/responses.py"", line 674, in usage_plan_key_individual
    self.backend.delete_usage_plan_key(usage_plan_id, key_id)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/models.py"", line 2150, in delete_usage_plan_key
    self.usage_plan_keys[usage_plan_id].pop(key_id)
KeyError: 'mohawk'
",True
apigateway,DeleteVpcLink,404,NotFoundException,"VPC link ID ""python"" not found for deletion",True
apigateway,FlushStageAuthorizersCache,501,InternalFailure,API action 'FlushStageAuthorizersCache' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,FlushStageCache,501,InternalFailure,API action 'FlushStageCache' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GenerateClientCertificate,201,,,True
apigateway,GetAccount,200,,,True
apigateway,GetApiKey,404,NotFoundException,Invalid API Key identifier specified,True
apigateway,GetApiKeys,200,,,True
apigateway,GetAuthorizer,404,NotFoundException,Authorizer not found: mohawk,True
apigateway,GetAuthorizers,200,,,True
apigateway,GetBasePathMapping,404,NotFoundException,Base path mapping not found: foobar - global,True
apigateway,GetBasePathMappings,200,,,True
apigateway,GetClientCertificate,404,NotFoundException,Client certificate ID latest not found,True
apigateway,GetClientCertificates,200,,,True
apigateway,GetDeployment,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetDeployments,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetDocumentationPart,404,NotFoundException,Documentation part not found: poncho,True
apigateway,GetDocumentationParts,200,,,True
apigateway,GetDocumentationVersion,501,InternalFailure,API action 'GetDocumentationVersion' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetDocumentationVersions,501,InternalFailure,API action 'GetDocumentationVersions' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetDomainName,404,NotFoundException,Invalid domain name identifier specified,True
apigateway,GetDomainNames,200,,,True
apigateway,GetExport,500,InternalError,"exception while calling apigateway.GetExport: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/apigateway/provider.py"", line 715, in get_export
    result = openapi_exporter.export_api(
  File ""/opt/code/localstack/localstack/services/apigateway/helpers.py"", line 947, in export_api
    return self.exporters.get(export_type)(api_id, stage, export_format)
TypeError: 'NoneType' object is not callable
",True
apigateway,GetGatewayResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetGatewayResponses,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetIntegration,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetIntegrationResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetMethod,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetMethodResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetModel,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetModelTemplate,501,InternalFailure,API action 'GetModelTemplate' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetModels,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetRequestValidator,404,NotFoundException,Validator python for API Gateway umlaut not found,True
apigateway,GetRequestValidators,200,,,True
apigateway,GetResource,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetResources,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetRestApi,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetRestApis,500,InternalError,"exception while calling apigateway.GetRestApis: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/responses.py"", line 62, in restapis
    return 200, {}, json.dumps({""item"": [api.to_dict() for api in apis]})
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/responses.py"", line 62, in <listcomp>
    return 200, {}, json.dumps({""item"": [api.to_dict() for api in apis]})
  File ""/opt/code/localstack/localstack/services/apigateway/patches.py"", line 401, in apigateway_models_RestAPI_to_dict
    resp[""policy""] = json.dumps(json.dumps(json.loads(self.policy), separators=("","", "":"")))[
  File ""/usr/local/lib/python3.10/json/__init__.py"", line 346, in loads
    return _default_decoder.decode(s)
  File ""/usr/local/lib/python3.10/json/decoder.py"", line 337, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File ""/usr/local/lib/python3.10/json/decoder.py"", line 355, in raw_decode
    raise JSONDecodeError(""Expecting value"", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
",True
apigateway,GetSdk,501,InternalFailure,API action 'GetSdk' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetSdkType,501,InternalFailure,API action 'GetSdkType' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetSdkTypes,501,InternalFailure,API action 'GetSdkTypes' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetStage,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetStages,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,GetTags,200,,,True
apigateway,GetUsage,501,InternalFailure,API action 'GetUsage' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,GetUsagePlan,404,NotFoundException,Invalid Usage Plan ID specified,True
apigateway,GetUsagePlanKey,404,NotFoundException,Invalid API Key identifier specified,True
apigateway,GetUsagePlanKeys,200,,,True
apigateway,GetUsagePlans,200,,,True
apigateway,GetVpcLink,404,NotFoundException,"VPC link ID ""poncho"" not found",True
apigateway,GetVpcLinks,200,,,True
apigateway,ImportApiKeys,500,InternalError,"exception while calling apigateway.ImportApiKeys: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/responses.py"", line 575, in apikeys
    apikey_response = self.backend.create_api_key(json.loads(self.body))
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/apigateway/models.py"", line 2054, in create_api_key
    if payload.get(""value""):
AttributeError: 'int' object has no attribute 'get'
",True
apigateway,ImportDocumentationParts,501,InternalFailure,API action 'ImportDocumentationParts' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,ImportRestApi,500,InternalError,"exception while calling apigateway.ImportRestApi: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/apigateway/provider.py"", line 674, in import_rest_api
    create_api_request = CreateRestApiRequest(name=openapi_spec.get(""info"").get(""title""))
AttributeError: 'int' object has no attribute 'get'
",True
apigateway,PutGatewayResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,PutIntegration,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,PutIntegrationResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,PutMethod,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,PutMethodResponse,404,NotFoundException,Invalid Rest API Id specified,True
apigateway,PutRestApi,500,InternalError,"exception while calling apigateway.PutRestApi: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/aws/api/core.py"", line 151, in operation_marker
    return fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/apigateway/provider.py"", line 129, in put_rest_api
    rest_api = import_api_from_openapi_spec(
  File ""/opt/code/localstack/localstack/services/apigateway/helpers.py"", line 559, in import_api_from_openapi_spec
    rest_api.version = resolved_schema.get(""info"", {}).get(""version"")
AttributeError: 'int' object has no attribute 'get'
",True
apigateway,TagResource,204,,,True
apigateway,TestInvokeAuthorizer,501,InternalFailure,API action 'TestInvokeAuthorizer' for service 'apigateway' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
apigateway,TestInvokeMethod,500,InternalError,"exception while calling apigateway.TestInvokeMethod: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/aws/api/core.py"", line 151, in operation_marker
    return fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/apigateway/provider.py"", line 95, in test_invoke_method
    result = invoke_rest_api_from_request(invocation_context)
  File ""/opt/code/localstack/localstack/services/apigateway/invocations.py"", line 233, in invoke_rest_api_from_request
    helpers.set_api_id_stage_invocation_path(invocation_context)
  File ""/opt/code/localstack/localstack/services/apigateway/helpers.py"", line 873, in set_api_id_stage_invocation_path
    resource = apigateway.get_resource(restApiId=api_id, resourceId=resource_id)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/botocore/client.py"", line 530, in _api_call
    return self._make_api_call(operation_name, kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/botocore/client.py"", line 960, in _make_api_call
    raise error_class(parsed_response, operation_name)
botocore.errorfactory.NotFoundException: An error occurred (NotFoundException) when calling the GetResource operation: Invalid Rest API Id specified
",True
